movie_title,PC-1,PC-2
Mandela: Long Walk to Freedom ,0.03296874569922972,-0.04172858849802122
Men of Honor ,-0.02662228490686623,0.07433905527656501
Match Point ,0.2976108222189201,0.2893525606054342
Dance Flick ,-0.27971827859994747,-0.16894423690934246
I Don't Know How She Does It ,-0.14307296658381172,-0.14595551790503114
The Silence of the Lambs ,0.3562028726052806,0.16833380645036097
Freddy vs. Jason ,0.06402590665109065,-0.11874957106142209
Faster ,-0.007201848114004204,-0.06890584877296144
Parker ,0.01485183518701498,-0.1057996453912399
Romeo Must Die ,-0.11476662534364408,0.02444150268058565
Flight ,0.3600706372566542,-0.1746117821442209
Twilight ,0.3230543975978767,-0.2561242313769466
Must Love Dogs ,-0.10823096671690233,-0.0407790663835566
Kung Fu Hustle ,0.18760337758572837,-0.05466075517216219
The Shipping News ,-0.06990143261664356,0.049700085544245695
Rapa Nui ,-0.2109066796443279,0.10721857797296827
The Mask ,-0.03592403506807433,0.10492318418704512
A Guy Thing ,-0.17891523499107242,-0.022165174727242783
Larry Crowne ,0.16919537277082952,0.302715551088588
One True Thing ,-0.1090189250734329,0.0950129105426691
The Cell ,0.03873226980742341,-0.023868994174634096
Get on Up ,-0.0020562647763428185,-0.03515731288547431
Rob Roy ,-0.11247248411451537,0.11680189987660994
Vampires Suck ,-0.23108846387840187,-0.2033698827654698
Glory ,-0.025289955032233642,0.1884507714105108
I Still Know What You Did Last Summer ,-0.1576723689917912,-0.08162352035359013
The Prince of Tides ,-0.14334129247860708,0.1195167495197857
Knocked Up ,0.17809998249509396,-0.05214589803644434
Down to Earth ,-0.18949496373552943,-0.020556364748551312
Pitch Perfect ,0.11745535650660131,-0.06124538848307946
The Addams Family ,-0.09108266846591986,0.10757599255838218
Death at a Funeral ,-0.0008317197117368811,0.010045033342838492
Max ,-0.08094011422216554,-0.011978366381735807
In & Out ,-0.12373911118269801,0.032288491692490276
DOA: Dead or Alive ,-0.19481085899154638,-0.09873724253168074
National Lampoon's Vacation ,0.04158496469170708,0.47982521368954467
A Cinderella Story ,-0.14232244805019545,-0.009868389017934548
The Bodyguard ,-0.12024185834215656,0.07672912327777959
Kiss the Girls ,-0.09526223523092454,0.05908785575341595
Dodgeball: A True Underdog Story ,0.05179553363967335,-0.035282478280398724
Ghost ,-7.090046331148514e-06,0.10978336541459294
Arlington Road ,0.007460896346727908,0.05311311059212746
Contraband ,0.07189178566447514,-0.11305488593047228
This Is 40 ,0.08757584086096522,-0.13505215972038184
The Adventures of Elmo in Grouchland ,-0.22329024516244197,0.020777964447559534
The Net ,-0.1684525628317135,0.04509113518319856
Brazil ,0.12223729383050946,0.12870913899722936
Warm Bodies ,0.2902840554048025,-0.21112776467891536
Stomp the Yard ,-0.16045226403595864,-0.06900864382692488
Nacho Libre ,-0.05771373969702802,-0.0794792250430186
Just Married ,-0.14839485994735907,-0.041163971650020004
Poltergeist ,0.07267766827422856,0.11131630268784104
Bon voyage ,-0.12547028071068958,0.059114231703019215
