actor_1_facebook_likes,budget,actor_2_facebook_likes,,,
0.0109375,0.002128426,0.007051095,,,
0.001128125,0.000818614,0.004233577,,,
0.001334375,0.003110784,0.003963504,,,
0.001045313,0.001800973,0.003131387,,,
0.0015625,0.00122793,0.000751825,,,
0.0125,0.001800973,0.00729927,,,
0.00018125,0.00122793,0.00080292,,,
0.0203125,0.001309793,0.094890511,,,
0.001390625,0.001637246,0.006218978,,,
0.0171875,0.002455878,0.00240146,,,
0.034375,0.00327451,0.094890511,,,
7.03E-05,0.002046562,0.000218978,,,
0.000989063,0.00122793,0.000489051,,,
0.000901563,0.001555383,0.002124088,,,
0.0046875,0.002046562,0.003218978,,,
0.01875,0.001309793,0.00729927,,,
0.0171875,0.001964699,0.004321168,,,
0.00625,0.002865194,0.00659854,,,
0.01875,0.002865194,0.005649635,,,
0.0015625,0.002455878,0.00320438,,,
0.001528125,0.002455878,0.007065693,,,
0.003125,0.002046562,0.002759124,,,
0.001078125,0.000327435,0.002919708,,,
0.021875,0.002619605,0.002832117,,,
0.00146875,0.002455878,0.001978102,,,
0.003125,0.002046562,0.006956204,,,
0.0296875,0.001882836,0.000934307,,,
0.000885938,0.002128426,0.002934307,,,
0.021875,0.00122793,0.00729927,,,
0.03125,0.00122793,0.00729927,,,
0.021875,0.001800973,0.003693431,,,
0.0296875,0.002455878,0.00729927,,,
0.001290625,0.002128426,0.004306569,,,
0.021875,0.002046562,0.005956204,,,
0.003125,0.00327451,0.006554745,,,
0.0171875,0.002210289,0.004357664,,,
0.028125,0.002947058,0.004883212,,,
0.00131875,0.00147352,0.003328467,,,
0.0009625,0.002046562,0.003948905,,,
0.001278125,0.001391657,0.004642336,,,
0.001290625,0.00122793,0.003708029,,,
0.021875,0.001637246,0.00729927,,,
0.025,0.00147352,0.02919708,,,
0.000710938,0.002455878,0.001613139,,,
0.0703125,0.002701468,0.004708029,,,
0.000990625,0.001391657,0.003919708,,,
0.003125,0.001637246,0.00729927,,,
0.028125,0.003028921,0.00059854,,,
0.00140625,0.002865194,0.005540146,,,
0.0265625,0.002046562,0.072992701,,,
0.000735938,0.00122793,0.002248175,,,
0.003125,0.002865194,0.006306569,,,
0.0046875,0.001800973,0.005058394,,,
0.000601563,0.002128426,0.001693431,,,
0.000834375,0.002865194,0.002810219,,,
0.000745313,0.00122793,0.00289781,,,
0.001523438,0.001146067,0.006656934,,,
0.0015625,0.002374015,0.002985401,,,
0.01875,0.001964699,0.003233577,,,
0.003125,0.002046562,0.005270073,,,
0.0011125,0.00147352,0.002489051,,,
0.001545313,0.00122793,0.006138686,,,
0.0125,0.002210289,0.005094891,,,
0.001185938,0.002455878,0.000532847,,,
0.01875,0.002537742,0.003613139,,,
0.000475,0.002455878,0.001846715,,,
0.0046875,0.002210289,0.006437956,,,
0.0015625,0.001882836,0.004693431,,,
0.00625,0.002046562,0.004094891,,,
0.0296875,0.002292152,0.124087591,,,
0.0765625,0.002292152,0.01459854,,,
0.0015625,0.000818614,0.00329927,,,
0.0171875,0.002578673,0.072992701,,,
0.0125,0.002619605,0.006656934,,,
0.00071875,0.001731389,0.003226277,,,
0.025,0.001178812,0.080291971,,,
0.028125,0.003110784,0.004262774,,,
0.0234375,0.002046562,0.02189781,,,
0.0515625,0.001432588,0.003350365,,,
0.0015625,0.002865194,0.005051095,,,
0.003125,0.001637246,0.005467153,,,
0.00079375,0.001637246,0.001970803,,,
0.00090625,0.002292152,0.002452555,,,
0.001223438,0.002292152,0.000963504,,,
0.0015625,0.001391657,0.006467153,,,
0.001548438,0.00327451,7.30E-05,,,
0.01875,0.001555383,0.080291971,,,
0.021875,0.001555383,0.004372263,,,
0.0171875,0.001637246,0.006540146,,,
0.0421875,0.002046562,0.005824818,,,
0.001504688,0.002046562,0.006832117,,,
0.0171875,0.001309793,0.004744526,,,
0.001267188,0.00122793,0.004642336,,,
0.00131875,0.001882836,0.005591241,,,
0.0234375,0.002455878,0.080291971,,,
0.0265625,0.00122793,0.102189781,,,
0.001548438,0.001637246,0.003605839,,,
0.003125,0.001882836,0.01459854,,,
0.001164063,0.001637246,0.001226277,,,
0.00141875,0.002046562,0.004240876,,,
0.0015625,0.000163709,0.003715328,,,
0.001523438,0.002046562,0.00380292,,,
0.0359375,0.001637246,0.006394161,,,
0.0234375,0.002046562,0.006218978,,,
0.001129688,0.00147352,0.003080292,,,
0.028125,0.002046562,0.102189781,,,
0.01875,0.001637246,0.003379562,,,
0.003125,0.00327451,0.003686131,,,
0.001514063,0.002865194,0.006029197,,,
0.0125,0.001391657,0.003671533,,,
0.0203125,0.001964699,0.004985401,,,
0.01875,0.001391657,0.004846715,,,
0.01875,0.001800973,0.006868613,,,
0.003125,0.002455878,0.003160584,,,
0.0765625,0.001342539,0.00729927,,,
0.001517188,0.001964699,0.003671533,,,
0.0234375,0.003028921,0.102189781,,,
0.0046875,0.00122793,0.005751825,,,
0.0484375,0.00122793,0.02189781,,,
0.000934375,0.002455878,0.004065693,,,
0.0015625,0.001637246,0.004518248,,,
0.034375,0.00122793,0.160583942,,,
0.000885938,0.001391657,0.003671533,,,
0.001325,0.002476344,0.00589781,,,
0.0359375,0.002455878,0.094890511,,,
0.034375,0.002046562,0.002708029,,,
0.034375,0.00171911,0.00729927,,,
0.034375,0.001637246,0.080291971,,,
0.001515625,0.002455878,0.004605839,,,
0.01875,0.003028921,0.02189781,,,
0.0015625,0.002619605,0.004094891,,,
0.0007625,0.174165586,0.002452555,,,
0.028125,0.002455878,0.005277372,,,
0.0296875,0.000900477,0.006386861,,,
0.0007,0.001882836,0.001043796,,,
0.0359375,0.002292152,0.005306569,,,
0.040625,0.00171911,0.00729927,,,
0.0359375,0.002865194,0.000160584,,,
0.0015625,0.00147352,0.004554745,,,
0.003125,0.001391657,0.00729927,,,
0.001103125,0.001146067,0.001941606,,,
0.003125,0.003110784,0.005518248,,,
0.021875,0.002046562,0.087591241,,,
0.03125,0.002046562,0.00450365,,,
0.00051875,0.00147352,0.00120438,,,
0.0765625,0.002865194,0.160583942,,,
0.001129688,0.001391657,0.004029197,,,
0.001473438,0.002292152,0.005569343,,,
0.0171875,0.00122793,0.005985401,,,
0.0015625,0.001637246,0.00579562,,,
0.0171875,0.00122793,0.03649635,,,
0.003125,0.00147352,0.007153285,,,
0.015625,0.002578673,0.00640146,,,
0.01875,0.000941409,0.002262774,,,
0.003125,0.001637246,0.006817518,,,
0.0359375,0.00122793,0.00729927,,,
0.001021875,0.00122793,0.003861314,,,
0.0265625,0.001637246,0.00729927,,,
0.001078125,0.001637246,0.001635036,,,
0.000928125,0.00225122,0.002211679,,,
0.000939063,0.002046562,0.003963504,,,
0.0015625,0.000221013,0.005072993,,,
0.000925,0.003192647,0.003766423,,,
0.0171875,0.002292152,0.00729927,,,
0.028125,0.002128426,0.109489051,,,
0.00141875,0.00122793,0.005576642,,,
0.0046875,0.002701468,0.004335766,,,
0.000907813,0.002210289,0.004167883,,,
0.0013375,0.001637246,0.005416058,,,
0.0328125,0.00122793,0.00729927,,,
0.000845313,0.002046562,0.002912409,,,
0.0046875,0.001800973,0.007065693,,,
0.000615625,0.001391657,0.001094891,,,
0.0046875,0.002455878,0.003350365,,,
0.0234375,0.003028921,0.102189781,,,
0.0015625,0.001637246,0.003934307,,,
0.000509375,0.000802242,0.000350365,,,
0.0046875,0.00171911,0.002386861,,,
0.00146875,0.003192647,0.006751825,,,
0.003125,0.00122793,0.005985401,,,
0.0359375,0.002455878,0.006635036,,,
0.001160938,0.002128426,0.002875912,,,
0.003125,0.00171911,0.006029197,,,
0.001445313,0.00122793,0.004817518,,,
0.003125,0.002865194,0.004729927,,,
0.0046875,0.001637246,0.004394161,,,
0.0015625,0.00171911,0.006576642,,,
0.028125,0.002455878,0.004605839,,,
0.0515625,0.001023272,0.160583942,,,
0.0015625,0.001637246,0.007058394,,,
0.021875,0.010232883,0.00729927,,,
0.001454688,0.002865194,0.00550365,,,
0.001204688,0.002128426,0.004160584,,,
0.0005375,0.002619605,0.001766423,,,
0.0203125,0.00122793,0.006394161,,,
0.034375,0.000818614,0.094890511,,,
0.0005125,0.002046562,0.000963504,,,
0.021875,0.002046562,0.01459854,,,
0.0015625,0.001637246,0.004941606,,,
0.0046875,0.00147352,0.00729927,,,
0.001209375,0.002046562,0.005051095,,,
0.001520313,0.002783331,0.006963504,,,
0.0171875,0.002292152,0.005540146,,,
0.001165625,0.002947058,0.004394161,,,
0.0015625,0.001391657,0.004328467,,,
0.034375,0.001637246,0.01459854,,,
0.0015625,0.002210289,0.003693431,,,
3.13E-05,0.001637246,0.000131387,,,
0.000948438,0.001064204,0.001963504,,,
0.00116875,0.002210289,0.003569343,,,
0.001110938,0.00171911,0.003576642,,,
0.028125,0.00122793,0.01459854,,,
0.0125,0.002128426,0.00729927,,,
0.000925,0.001146067,0.004058394,,,
0.0625,0.001514452,0.005058394,,,
0.025,0.002046562,0.080291971,,,
0.040625,0.002455878,0.005992701,,,
0.0171875,0.002865194,0.080291971,,,
0.000625,0.001391657,0.001408759,,,
0.001326563,0.002046562,0.006138686,,,
0.000882813,0.001637246,0.003218978,,,
0.0015625,0.00327451,0.003649635,,,
0.001035938,0.002455878,0.002547445,,,
0.001517188,0.003683827,0.001722628,,,
0.0203125,0.00122793,0.072992701,,,
0.0015625,0.000818614,0.005437956,,,
0.001217188,0.002455878,0.001751825,,,
0.0203125,0.002046562,0.080291971,,,
0.001334375,0.001309793,0.002992701,,,
0.001023438,0.002046562,0.00380292,,,
0.0625,0.003110784,0.006591241,,,
0.0296875,0.010314746,0.087591241,,,
0.001454688,0.001882836,0.006218978,,,
0.0171875,0.00122793,0.006277372,,,
0.001382813,0.000982341,0.005956204,,,
0.00149375,0.00122793,0.006408759,,,
0.0015625,0.00122793,0.006467153,,,
0.0203125,0.002619605,0.006554745,,,
0.001409375,0.001309793,0.006109489,,,
0.001334375,0.002046562,0.005124088,,,
0.0203125,0.003028921,0.004686131,,,
0.034375,0.002701468,0.080291971,,,
0.001445313,0.001391657,0.005386861,,,
0.0375,0.002865194,0.109489051,,,
0.0390625,0.001350725,0.102189781,,,
0.0046875,0.002865194,0.006379562,,,
0.0359375,0.001391657,0.007145985,,,
0.0015625,0.001637246,0.007145985,,,
0.00085,0.001555383,0.003277372,,,
0.0015625,0.001080576,0.002518248,,,
0.0171875,0.000613956,0.003715328,,,
0.003125,0.000491161,0.004036496,,,
0.0015625,0.000409298,0.00410219,,,
0.001129688,0.000818614,0.004751825,,,
0.0015625,0.000818614,0.004240876,,,
0.000932813,4.09E-05,0.003540146,,,
0.000973438,0.001391657,0.003445255,,,
0.000204688,0.000556652,0.000481752,,,
0.000426563,0.000818614,0.000832117,,,
0.00625,0.000859546,0.004788321,,,
0.0015625,0.001064204,0.006211679,,,
0.0390625,0.000409298,0.004226277,,,
0.000914063,0.000327435,0.000284672,,,
0.0359375,0.002046562,0.001737226,,,
0.001139063,0.000573025,0.004226277,,,
0.001267188,0.000409298,0.003810219,,,
0.00070625,0.000654888,0.003226277,,,
0.0203125,0.000654888,0.006583942,,,
0.0109375,0.000409298,0.003416058,,,
2.34E-05,0.00014326,0,,,
0.000373438,4.09E-05,0.001255474,,,
0.000775,8.18E-05,0.001737226,,,
0.034375,0.000245572,0.080291971,,,
0.000242188,0.000409298,0.000569343,,,
0.0046875,0.000368367,0.005591241,,,
0.001140625,0.000327435,0.002875912,,,
0.0015625,0.000163709,0.005087591,,,
0.003125,0.008186303,0.00270073,,,
0.001207813,0.000491161,0.005591241,,,
0.000145313,0.000982341,0.000124088,,,
0.000189063,5.55E-07,0.000145985,,,
0.003125,0.00020464,0.00710219,,,
0.000164063,0.000236063,0.000751825,,,
0.000128125,0.000163709,0.000343066,,,
0.0625,0.000900477,0.211678832,,,
0.001529688,0.000900477,0.004335766,,,
0.001534375,4.09E-05,0.003905109,,,
0.000234375,0.000491161,0.00020438,,,
0.0009,3.51E-07,0.000970803,,,
0.001034375,0.000982341,0.002518248,,,
0.001504688,0.000654888,0.004948905,,,
0.0015625,0.000122777,0.005751825,,,
0.000542188,0.000982341,0.00219708,,,
0.000171875,0.000327435,0.000693431,,,
0.000990625,0.000409298,0.003065693,,,
0.000485938,0.000736751,0.001379562,,,
0.000635938,4.09E-05,0.001379562,,,
0.001015625,9.00E-05,0.002007299,,,
0.0046875,0.000409298,0.007087591,,,
0.000828125,5.32E-05,0.001737226,,,
0.0765625,0.000327435,0.005693431,,,
0.00625,0.000491161,0.005927007,,,
0.001120313,0.343825456,0.000919708,,,
0.0015625,0.000736751,0.005182482,,,
0.000779688,8.18E-05,0.001678832,,,
0.034375,0.000982341,0.00729927,,,
0.0015,0.000654888,8.76E-05,,,
0.00625,0.00045023,0.006583942,,,
0.0203125,0.000532093,0.006554745,,,
0.000145313,0.000409298,0.000328467,,,
0.0046875,0.000409298,0.006094891,,,
0.001364063,0.001064204,0.003364964,,,
0.000225,0.000654888,0.000459854,,,
0.000295313,1.21E-06,0.00079562,,,
0.000625,2.04E-05,0.002087591,,,
0.0046875,0.000982341,0.007051095,,,
5.00E-05,2.44E-06,0.000124088,,,
0.000990625,0.000818614,0.003182482,,,
0.000759375,0.000286503,0.000270073,,,
0.053125,0.000163709,0.001810219,,,
0.021875,0.00122793,0.002467153,,,
0.015625,7.45E-05,0.003036496,,,
0.001104688,8.18E-05,0.002226277,,,
0.000678125,0.000654888,0.001934307,,,
0.0015625,0.000245572,0.005715328,,,
0.034375,0.001064204,0.102189781,,,
7.50E-05,3.27E-05,0.000160584,,,
0.001403125,1.88E-05,0.00479562,,,
0.0015625,0.000196454,0.005459854,,,
0.034375,0.000818614,0.006518248,,,
0.001470313,0.000982341,0.00550365,,,
3.13E-06,8.17E-06,1.46E-05,,,
0.015625,0.000654888,0.00729927,,,
0.003125,8.18E-05,0.003708029,,,
0.000351563,0.000327435,0.001270073,,,
0.0046875,0.000491161,0.005,,,
0.0125,0.000163709,0.005284672,,,
0.000354688,0.000982341,0.000686131,,,
0.001351563,0.000491161,0.002956204,,,
0.0234375,0.000654888,0.00729927,,,
0.001134375,0.000409298,0.003080292,,,
0.001390625,0.000736751,0.006211679,,,
0.000664063,0.000982341,0.002875912,,,
0.000348438,0.000327435,8.03E-05,,,
0.0515625,5.73E-05,0.003788321,,,
0.001353125,0.001391657,0.001072993,,,
0.003125,0.008759345,0.00710219,,,
0.025,0.000507534,0.003956204,,,
0.000170313,7.78E-05,5.84E-05,,,
0.0015625,0.00013915,0.006379562,,,
0.003125,0.000695819,0.005226277,,,
0.0125,0.000573025,0.006277372,,,
0.001164063,0.000163709,0.003875912,,,
0.0011625,0.000654888,0.003671533,,,
0.001073438,0.000245572,0.00170073,,,
6.56E-05,0.000180081,0.00019708,,,
0.003125,0.000401112,0.003715328,,,
0.001495313,8.18E-05,0.000591241,,,
0.001242188,1.88E-05,0.004094891,,,
0.0015625,0.000261944,0.002875912,,,
0.0171875,0.000409298,0.000773723,,,
0.001170313,0.000818614,0.001839416,,,
0.0015625,0.000818614,0.002919708,,,
0.000182813,0.000311062,0.000467153,,,
0.001082813,0.000982341,0.00389781,,,
0.000203125,0.000573025,0.000912409,,,
0.0625,0.008186303,0.080291971,,,
0.001407813,0.000409298,0.003014599,,,
0.001301563,0.010232883,0.005905109,,,
0.0046875,0.000532093,0.006656934,,,
0.001078125,0.000409298,0.001386861,,,
0.001257813,0.001064204,0.004970803,,,
0.003125,0.000695819,0.004029197,,,
0.0015625,0.000982341,0.000474453,,,
0.001548438,0.001064204,0.003394161,,,
0.001085938,0.000229199,0.003072993,,,
0.003125,0.000245572,0.004985401,,,
0.00625,0.000245572,0.02189781,,,
0.028125,0.000573025,0.006277372,,,
7.19E-05,0.000532093,0.000335766,,,
7.81E-05,0.000221013,5.84E-05,,,
0.00625,0.000286503,0.005518248,,,
0.0765625,0.000491161,0.00729927,,,
0.0015625,0.000491161,0.003467153,,,
0.0203125,0.004093143,0.006591241,,,
0.0109375,0.000654888,0.001094891,,,
0.000960938,2.86E-05,0.00070073,,,
3.13E-06,1.64E-05,0,,,
0.0203125,0.000818614,0.00729927,,,
0.000329688,0.000753124,0.000715328,,,
0.015625,0.001146067,0.00170073,,,
0.001545313,0.000818614,0.006854015,,,
0.00065625,0.000327435,0.002124088,,,
0.015625,0.000106404,0.004620438,,,
0.000582813,0.000163709,0.002437956,,,
0.00625,0.001064204,0.006985401,,,
0.0375,0.02112069,0.080291971,,,
0.000692188,4.09E-05,0.002175182,,,
9.53E-05,0.000532093,3.65E-05,,,
0.00120625,0.000818614,0.001693431,,,
0.001514063,6.14E-05,0.000934307,,,
0.001523438,8.18E-05,0.004708029,,,
0.003125,2.45E-05,0.005416058,,,
0.000290625,0.000327435,0.000985401,,,
0.00065,0.000163709,0.002941606,,,
0.001129688,0.001637246,0.005153285,,,
0.025,0.000982341,0.072992701,,,
0.0004375,0.000245572,8.03E-05,,,
0.0003625,0.000315156,0.000489051,,,
0.000795313,0.00045023,0.002145985,,,
0.001395313,0.000818614,0.005824818,,,
0.001379688,0.000286516,0.003854015,,,
0.001221875,0.000532093,0.004759124,,,
0.01875,0.000654888,0.02189781,,,
0.0015625,0.000982341,0.006160584,,,
0.0015625,0.000532093,0.00729927,,,
0.000685938,0.000818614,0.001175182,,,
8.44E-05,4.09E-05,0.000321168,,,
